image_name,tags
test_32623,partly_cloudy primary
test_32624,clear partly_cloudy primary
test_32625,clear primary
test_32626,partly_cloudy primary
test_32627,clear primary
test_32628,clear primary
test_32629,clear primary
test_32630,clear primary
test_32631,partly_cloudy primary
test_32632,clear primary
test_32633,partly_cloudy primary
test_32634,clear primary
test_32635,partly_cloudy primary
test_32636,cloudy
test_32637,clear partly_cloudy primary
test_32638,clear primary
test_32639,partly_cloudy primary water
test_32640,partly_cloudy primary
test_32641,partly_cloudy primary
test_32642,clear primary
test_32643,partly_cloudy primary
test_32644,partly_cloudy primary
test_32645,partly_cloudy primary
test_32646,clear primary
test_32647,partly_cloudy primary
test_32648,partly_cloudy primary
test_32649,partly_cloudy primary
test_32650,partly_cloudy primary
test_32651,clear primary
test_32652,partly_cloudy primary
test_32653,cloudy
test_32654,haze partly_cloudy primary
test_32655,agriculture partly_cloudy primary
test_32656,partly_cloudy primary
test_32657,partly_cloudy primary
test_32658,clear primary
test_32659,partly_cloudy primary
test_32660,partly_cloudy primary
test_32661,partly_cloudy primary
test_32662,clear primary
test_32663,partly_cloudy primary
test_32664,partly_cloudy primary
test_32665,agriculture partly_cloudy primary
test_32666,partly_cloudy primary
test_32667,clear primary
test_32668,clear primary water
test_32669,partly_cloudy primary
test_32670,clear primary
test_32671,clear haze primary
test_32672,cloudy primary
test_32673,partly_cloudy primary
test_32674,partly_cloudy primary
test_32675,partly_cloudy primary
test_32676,partly_cloudy primary
test_32677,agriculture partly_cloudy primary
test_32678,partly_cloudy primary
test_32679,partly_cloudy primary
test_32680,agriculture partly_cloudy primary
test_32681,agriculture partly_cloudy primary water
test_32682,partly_cloudy primary
test_32683,clear primary
test_32684,partly_cloudy primary
test_32685,cloudy
test_32686,partly_cloudy primary
test_32687,clear haze primary
test_32688,partly_cloudy primary
test_32689,clear primary
test_32690,clear primary
test_32691,partly_cloudy primary
test_32692,clear primary
test_32693,partly_cloudy primary
test_32694,partly_cloudy primary
test_32695,partly_cloudy primary
test_32696,clear primary
test_32697,cloudy
test_32698,clear primary
test_32699,partly_cloudy primary
test_32700,clear primary
test_32701,partly_cloudy primary
test_32702,partly_cloudy primary
test_32703,clear primary
test_32704,partly_cloudy primary
test_32705,clear primary
test_32706,partly_cloudy primary
test_32707,partly_cloudy primary
test_32708,partly_cloudy primary water
test_32709,blooming partly_cloudy primary
test_32710,cloudy
test_32711,partly_cloudy primary
test_32712,cloudy
test_32713,clear primary
test_32714,clear primary
test_32715,partly_cloudy primary
test_32716,clear primary
test_32717,clear partly_cloudy primary
test_32718,partly_cloudy primary
test_32719,partly_cloudy primary
test_32720,partly_cloudy primary
test_32721,agriculture partly_cloudy primary
test_32722,haze partly_cloudy primary
test_32723,partly_cloudy primary
test_32724,clear primary
test_32725,clear primary
test_32726,clear primary
test_32727,clear primary
test_32728,clear primary
test_32729,clear partly_cloudy primary
test_32730,partly_cloudy primary water
test_32731,partly_cloudy primary
test_32732,partly_cloudy primary
test_32733,partly_cloudy primary
test_32734,clear haze primary
test_32735,haze partly_cloudy primary
test_32736,clear primary
test_32737,partly_cloudy primary water
test_32738,partly_cloudy primary
test_32739,clear primary
test_32740,partly_cloudy primary
test_32741,clear partly_cloudy primary
test_32742,partly_cloudy primary
test_32743,cloudy partly_cloudy primary
test_32744,partly_cloudy primary
test_32745,partly_cloudy primary
test_32746,clear primary
test_32747,clear primary
test_32748,partly_cloudy primary
test_32749,blooming partly_cloudy primary
test_32750,partly_cloudy primary
test_32751,clear primary
test_32752,agriculture partly_cloudy primary water
test_32753,clear primary
test_32754,clear primary
test_32755,partly_cloudy primary
test_32756,haze primary
test_32757,clear primary
test_32758,clear primary
test_32759,partly_cloudy primary
test_32760,partly_cloudy primary
test_32761,clear primary
test_32762,agriculture partly_cloudy primary road
test_32763,partly_cloudy primary
test_32764,haze primary
test_32765,partly_cloudy primary
test_32766,haze primary
test_32767,partly_cloudy primary road
test_32768,partly_cloudy primary
test_32769,clear primary
test_32770,partly_cloudy primary
test_32771,clear cultivation primary
test_32772,clear primary
test_32773,clear haze primary water
test_32774,clear primary
test_32775,haze primary
test_32776,clear partly_cloudy primary
test_32777,clear primary
test_32778,agriculture partly_cloudy primary water
test_32779,partly_cloudy primary
test_32780,cultivation partly_cloudy primary
test_32781,partly_cloudy primary
test_32782,clear primary
test_32783,clear primary
test_32784,clear partly_cloudy primary
test_32785,partly_cloudy primary
test_32786,clear primary
test_32787,cloudy
test_32788,clear primary
test_32789,clear primary
test_32790,clear partly_cloudy primary
test_32791,clear primary
test_32792,clear primary
test_32793,clear primary
test_32794,clear primary
test_32795,clear primary
test_32796,cloudy
test_32797,cloudy
test_32798,clear primary
test_32799,agriculture partly_cloudy primary
test_32800,clear primary
test_32801,clear primary
test_32802,partly_cloudy primary
test_32803,clear primary
test_32804,clear primary
test_32805,clear primary
test_32806,partly_cloudy primary
test_32807,clear primary
test_32808,partly_cloudy primary
test_32809,clear partly_cloudy primary
test_32810,cloudy partly_cloudy primary
test_32811,clear primary
test_32812,partly_cloudy primary
test_32813,partly_cloudy primary
test_32814,partly_cloudy primary
test_32815,clear primary
test_32816,clear partly_cloudy primary
test_32817,partly_cloudy primary
test_32818,clear partly_cloudy primary
test_32819,partly_cloudy primary water
test_32820,clear haze primary
test_32821,clear primary
test_32822,partly_cloudy primary
test_32823,partly_cloudy primary
test_32824,clear primary
test_32825,partly_cloudy primary
test_32826,clear primary
test_32827,clear primary
test_32828,cloudy
test_32829,clear primary
test_32830,partly_cloudy primary
test_32831,partly_cloudy primary
test_32832,clear primary
test_32833,partly_cloudy primary
test_32834,clear primary
test_32835,partly_cloudy primary
test_32836,clear primary water
test_32837,partly_cloudy primary
test_32838,clear primary
test_32839,partly_cloudy primary
test_32840,partly_cloudy primary
test_32841,clear primary
test_32842,clear partly_cloudy primary
test_32843,clear primary
test_32844,clear primary
test_32845,partly_cloudy primary road
test_32846,clear primary
test_32847,clear primary
test_32848,partly_cloudy primary
test_32849,partly_cloudy primary
test_32850,partly_cloudy primary
test_32851,partly_cloudy primary
test_32852,clear primary
test_32853,haze partly_cloudy primary
test_32854,clear primary
test_32855,clear primary
test_32856,clear partly_cloudy primary
test_32857,partly_cloudy primary
test_32858,clear primary
test_32859,cloudy
test_32860,clear primary
test_32861,clear primary
test_32862,partly_cloudy primary
test_32863,haze partly_cloudy primary
test_32864,cloudy
test_32865,partly_cloudy primary
test_32866,partly_cloudy primary road water
test_32867,partly_cloudy primary water
test_32868,clear primary
test_32869,partly_cloudy primary
test_32870,partly_cloudy primary
test_32871,clear primary
test_32872,haze primary
test_32873,blow_down partly_cloudy primary
test_32874,clear primary
test_32875,partly_cloudy primary
test_32876,clear primary
test_32877,clear primary
test_32878,haze partly_cloudy primary
test_32879,partly_cloudy primary
test_32880,clear primary
test_32881,clear primary
test_32882,cloudy haze primary
test_32883,cloudy
test_32884,haze partly_cloudy primary water
test_32885,partly_cloudy primary
test_32886,partly_cloudy primary
test_32887,clear primary
test_32888,partly_cloudy primary
test_32889,agriculture partly_cloudy primary
test_32890,partly_cloudy primary
test_32891,cloudy
test_32892,clear primary
test_32893,clear primary
test_32894,partly_cloudy primary
test_32895,haze primary
test_32896,clear primary
test_32897,clear partly_cloudy primary
test_32898,haze primary
test_32899,cloudy
test_32900,partly_cloudy primary
test_32901,clear primary
test_32902,partly_cloudy primary
test_32903,clear primary
test_32904,partly_cloudy primary
test_32905,clear primary
test_32906,partly_cloudy primary
test_32907,partly_cloudy primary
test_32908,partly_cloudy primary
test_32909,haze primary
test_32910,haze partly_cloudy primary
test_32911,partly_cloudy primary
test_32912,clear partly_cloudy primary
test_32913,clear primary
test_32914,clear primary
test_32915,partly_cloudy primary
test_32916,clear primary
test_32917,clear haze primary
test_32918,clear primary
test_32919,clear primary
test_32920,blooming clear primary
test_32921,clear primary
test_32922,clear primary
test_32923,clear haze primary
test_32924,partly_cloudy primary
test_32925,clear primary
test_32926,clear primary
test_32927,cloudy
test_32928,partly_cloudy primary
test_32929,cloudy
test_32930,partly_cloudy primary
test_32931,haze partly_cloudy primary
test_32932,clear primary
test_32933,partly_cloudy primary
test_32934,clear primary
test_32935,clear primary
test_32936,partly_cloudy primary
test_32937,clear primary
test_32938,clear primary
test_32939,clear primary
test_32940,partly_cloudy primary
test_32941,partly_cloudy primary
test_32942,partly_cloudy primary
test_32943,cloudy habitation road
test_32944,clear primary
test_32945,clear primary
test_32946,partly_cloudy primary
test_32947,clear primary
test_32948,partly_cloudy primary
test_32949,clear primary
test_32950,clear primary
test_32951,partly_cloudy primary
test_32952,partly_cloudy primary road
test_32953,partly_cloudy primary
test_32954,clear primary
test_32955,partly_cloudy primary
test_32956,partly_cloudy primary
test_32957,cloudy partly_cloudy primary
test_32958,partly_cloudy primary
test_32959,partly_cloudy primary
test_32960,clear primary
test_32961,agriculture partly_cloudy primary
test_32962,agriculture clear cultivation partly_cloudy primary
test_32963,partly_cloudy primary
test_32964,partly_cloudy primary
test_32965,partly_cloudy primary
test_32966,clear primary
test_32967,clear primary
test_32968,clear primary
test_32969,partly_cloudy primary
test_32970,partly_cloudy primary
test_32971,partly_cloudy primary
test_32972,partly_cloudy primary
test_32973,partly_cloudy primary
test_32974,partly_cloudy primary
test_32975,partly_cloudy primary
test_32976,partly_cloudy primary
test_32977,clear primary
test_32978,partly_cloudy primary road
test_32979,haze primary
test_32980,clear primary
test_32981,partly_cloudy primary
test_32982,partly_cloudy primary
test_32983,haze primary
test_32984,clear primary
test_32985,partly_cloudy primary
test_32986,cloudy partly_cloudy primary
test_32987,partly_cloudy primary
test_32988,partly_cloudy primary
test_32989,clear primary
test_32990,clear primary
test_32991,partly_cloudy primary
test_32992,partly_cloudy primary
test_32993,clear primary
test_32994,partly_cloudy primary
test_32995,clear primary
test_32996,partly_cloudy primary
test_32997,clear primary
test_32998,partly_cloudy primary
test_32999,partly_cloudy primary
test_33000,clear primary
test_33001,cloudy
test_33002,clear primary
test_33003,partly_cloudy primary water
test_33004,clear primary
test_33005,clear primary
test_33006,clear primary
test_33007,cloudy haze primary
test_33008,partly_cloudy primary
test_33009,haze primary
test_33010,cloudy partly_cloudy primary
test_33011,haze primary
test_33012,clear partly_cloudy primary
test_33013,clear haze primary
test_33014,clear primary
test_33015,partly_cloudy primary
test_33016,cloudy partly_cloudy primary
test_33017,haze primary
test_33018,clear haze primary
test_33019,primary
test_33020,partly_cloudy primary
test_33021,partly_cloudy primary
test_33022,partly_cloudy primary road
test_33023,haze primary
test_33024,clear primary
test_33025,partly_cloudy primary water
test_33026,partly_cloudy primary
test_33027,clear primary
test_33028,clear primary
test_33029,partly_cloudy primary
test_33030,partly_cloudy primary
test_33031,partly_cloudy primary
test_33032,clear primary
test_33033,clear primary
test_33034,clear primary
test_33035,cloudy
test_33036,partly_cloudy primary
test_33037,partly_cloudy primary
test_33038,partly_cloudy primary
test_33039,cloudy partly_cloudy primary
test_33040,partly_cloudy primary
test_33041,partly_cloudy primary
test_33042,haze partly_cloudy primary
