image_name,tags
test_30113,road partly_cloudy primary agriculture water
test_30114,clear road cultivation primary agriculture water
test_30115,clear primary
test_30116,clear primary
test_30117,partly_cloudy primary agriculture water
test_30118,clear road cultivation primary agriculture water
test_30119,haze primary cloudy
test_30120,clear primary
test_30121,clear primary
test_30122,clear cultivation primary agriculture water
test_30123,haze primary
test_30124,partly_cloudy primary agriculture
test_30125,clear road haze primary agriculture water cloudy
test_30126,clear primary
test_30127,road partly_cloudy primary agriculture water
test_30128,clear haze primary
test_30129,clear primary
test_30130,cloudy
test_30131,clear road partly_cloudy habitation primary agriculture water
test_30132,clear road habitation primary agriculture water
test_30133,clear road haze primary agriculture water
test_30134,clear primary water cloudy
test_30135,clear primary
test_30136,clear primary
test_30137,partly_cloudy primary
test_30138,clear road cultivation habitation primary agriculture water
test_30139,partly_cloudy primary agriculture
test_30140,clear primary water cloudy
test_30141,clear primary
test_30142,clear haze primary
test_30143,clear road habitation primary agriculture water
test_30144,clear road cultivation habitation primary agriculture water
test_30145,clear primary
test_30146,clear primary
test_30147,clear primary
test_30148,clear road habitation primary agriculture water
test_30149,clear road cultivation habitation primary agriculture water
test_30150,clear road habitation primary agriculture water
test_30151,partly_cloudy primary cloudy
test_30152,partly_cloudy primary agriculture cloudy
test_30153,cloudy
test_30154,clear primary
test_30155,clear primary
test_30156,clear road habitation primary agriculture water
test_30157,clear road cultivation primary agriculture water
test_30158,clear cultivation primary agriculture water
test_30159,clear primary
test_30160,road partly_cloudy cultivation primary agriculture water
test_30161,clear primary
test_30162,clear road cultivation primary agriculture water
test_30163,primary cloudy
test_30164,partly_cloudy primary agriculture water
test_30165,clear primary
test_30166,clear primary
test_30167,clear haze primary agriculture
test_30168,clear road primary agriculture water
test_30169,clear primary
test_30170,clear road cultivation primary agriculture water
test_30171,clear primary
test_30172,road partly_cloudy primary agriculture water
test_30173,clear road habitation primary agriculture
test_30174,clear primary
test_30175,clear haze primary
test_30176,clear primary
test_30177,partly_cloudy primary agriculture
test_30178,clear primary
test_30179,clear primary
test_30180,clear road primary agriculture water
test_30181,clear primary
test_30182,clear cultivation primary agriculture water
test_30183,road partly_cloudy primary agriculture water
test_30184,partly_cloudy primary
test_30185,clear road primary agriculture water
test_30186,clear primary
test_30187,haze primary cloudy
test_30188,clear road partly_cloudy cultivation primary agriculture water
test_30189,clear primary
test_30190,clear primary agriculture
test_30191,clear primary
test_30192,partly_cloudy primary agriculture
test_30193,clear road habitation primary agriculture
test_30194,clear primary
test_30195,clear primary
test_30196,partly_cloudy primary water
test_30197,clear partly_cloudy cultivation primary agriculture water
test_30198,partly_cloudy primary
test_30199,clear partly_cloudy primary water
test_30200,clear road habitation primary agriculture water
test_30201,clear road cultivation primary agriculture water
test_30202,clear partly_cloudy cultivation primary agriculture water
test_30203,clear primary
test_30204,road haze primary agriculture water
test_30205,clear primary
test_30206,clear primary
test_30207,clear road cultivation primary agriculture water
test_30208,clear road cultivation habitation primary agriculture
test_30209,clear road partly_cloudy cultivation primary agriculture water
test_30210,clear primary
test_30211,clear primary
test_30212,clear primary
test_30213,clear road cultivation habitation primary agriculture water
test_30214,clear primary
test_30215,clear primary
test_30216,clear partly_cloudy primary agriculture water
test_30217,partly_cloudy primary agriculture
test_30218,clear primary
test_30219,clear road cultivation habitation primary agriculture water
test_30220,clear primary
test_30221,clear road habitation primary agriculture water
test_30222,clear primary
test_30223,partly_cloudy primary agriculture water
test_30224,clear primary
test_30225,clear primary
test_30226,clear haze primary
test_30227,clear road haze primary agriculture water
test_30228,clear primary
test_30229,clear primary
test_30230,clear primary
test_30231,clear road primary agriculture water
test_30232,haze primary
test_30233,clear primary
test_30234,clear road habitation primary agriculture water
test_30235,partly_cloudy primary cloudy
test_30236,clear primary
test_30237,clear primary
test_30238,clear primary
test_30239,road partly_cloudy primary agriculture water
test_30240,road partly_cloudy primary agriculture water
test_30241,clear primary
test_30242,clear road cultivation habitation primary agriculture water
test_30243,clear road cultivation habitation primary agriculture
test_30244,clear primary
test_30245,clear primary
test_30246,clear road habitation primary agriculture water
test_30247,clear road cultivation habitation primary agriculture
test_30248,haze primary cloudy
test_30249,clear road habitation primary agriculture water
test_30250,clear road primary agriculture water
test_30251,clear road partly_cloudy cultivation habitation primary agriculture water
test_30252,clear road cultivation primary agriculture water
test_30253,clear primary
test_30254,clear primary
test_30255,clear road cultivation primary agriculture water
test_30256,clear primary
test_30257,clear road cultivation habitation primary agriculture water
test_30258,clear road cultivation primary agriculture water
test_30259,clear road habitation primary agriculture water
test_30260,clear primary
test_30261,clear primary
test_30262,clear primary
test_30263,haze primary
test_30264,clear primary agriculture
test_30265,clear primary
test_30266,clear road habitation primary agriculture water
test_30267,clear road partly_cloudy habitation primary agriculture water
test_30268,clear road cultivation habitation primary agriculture water
test_30269,clear primary
test_30270,clear partly_cloudy primary agriculture
test_30271,clear primary
test_30272,haze primary cloudy
test_30273,clear primary
test_30274,partly_cloudy primary agriculture
test_30275,clear cultivation primary agriculture water
test_30276,cloudy
test_30277,clear road habitation primary agriculture water
test_30278,clear road cultivation primary agriculture water
test_30279,clear primary
test_30280,clear road cultivation habitation primary agriculture water
test_30281,road partly_cloudy primary agriculture water
test_30282,clear primary
test_30283,clear primary
test_30284,haze primary cloudy
test_30285,partly_cloudy primary
test_30286,clear primary
test_30287,clear road partly_cloudy primary agriculture water
test_30288,partly_cloudy primary
